customer_id,date,consumption,billing_amount,customer_type,meter_type,location,fraud_class
C10165,2019-12-22,15.056026085429997,27.584039128144994,Residential,Analog,Irbid_West,0
C10172,2020-03-21,,43.46111678605234,Residential,Digital,Center,0
C10065,2019-05-26,41.593968527822064,67.3909527917331,Residential,Analog,Irbid_North,0
C10374,2018-01-31,9.17887176874678,18.768307653120168,Residential,Analog,Irbid_West,0
C10234,2020-08-18,16.35138855598048,29.527082833970724,Residential,Analog,Center,0
C10391,2020-06-19,0.0,5.0,Commercial,Digital,Irbid_West,1
C10058,2022-09-07,102.19169264986569,158.28753897479854,Residential,Digital,Irbid_South,1
C10017,2022-02-09,74.08432956177752,4.616523380558784,Commercial,Digital,Irbid_West,1
C10003,2020-05-20,23.796295343120388,40.69444301468058,Residential,Analog,Irbid_West,0
C10090,2019-11-22,59.7941483236282,94.6912224854423,Commercial,Analog,Center,0
C10379,2018-03-02,13.822596192942195,25.733894289413293,Residential,Analog,Center,0
C10247,2022-07-09,16.307121161957433,29.46068174293615,Residential,Analog,Irbid_North,0
C10196,2022-04-10,258.0819942659176,392.1229913988764,Industrial,Analog,Irbid_North,0
C10143,2021-12-11,0.0,5.0,Residential,Smart,Irbid_East,1
C10106,2018-11-27,25.218856268359392,42.82828440253909,Residential,Digital,Irbid_East,0
C10263,2019-04-26,23.452752302683802,40.1791284540257,Residential,Digital,Irbid_North,0
C10460,2022-01-10,20.816543395488157,36.22481509323224,Residential,Analog,Irbid_West,0
C10410,2018-05-01,37.080777514290745,60.62116627143612,Residential,Digital,Irbid_North,0
C10433,2022-10-07,10.746854831030056,21.120282246545084,Residential,Analog,Irbid_North,0
C10016,2020-10-17,0.0,5.0,Residential,Analog,Irbid_South,1
C10274,2021-10-12,189.31254956532752,288.96882434799124,Industrial,Digital,Irbid_West,0
C10388,2019-10-23,28.72542087361655,48.08813131042483,Residential,Analog,Irbid_West,0
C10424,2021-07-14,39.65326504231235,64.47989756346853,Residential,Smart,Irbid_South,0
C10472,2018-04-01,46.17965542221228,74.26948313331842,Commercial,Analog,Irbid_South,0
C10120,2022-09-07,0.41810153148078655,5.62715229722118,Residential,Analog,Irbid_East,1
C10349,2020-12-16,50.26965791161349,80.40448686742025,Commercial,Digital,Irbid_South,0
C10362,2018-07-30,107.77985800912046,166.6697870136807,Commercial,Analog,Irbid_North,0
C10023,2019-11-22,30.000664583243125,50.00099687486469,Residential,Digital,Center,0
C10239,2022-10-07,16.44541584544729,29.668123768170936,Residential,Analog,Irbid_East,0
C10143,2020-07-19,0.0,5.0,Residential,Smart,Irbid_East,1
C10392,2021-07-14,88.70715826301296,138.06073739451944,Commercial,Analog,Irbid_West,0
C10248,2022-08-08,44.09663317888251,71.14494976832377,Residential,Digital,Irbid_East,0
C10464,2020-03-21,18.806071918093465,33.2091078771402,Residential,Digital,Irbid_West,0
C10498,2022-02-09,22.173464109099513,38.26019616364927,Residential,Digital,Irbid_East,0
C10486,2019-07-25,45.67254157543456,73.50881236315183,Residential,Analog,Irbid_East,0
C10020,2018-08-29,100.00263360127826,155.0039504019174,Commercial,Analog,Irbid_West,0
C10050,2019-02-25,21.36255711764264,37.043835676463964,Residential,Digital,Irbid_West,1
C10171,2021-07-14,27.543333877871692,46.31500081680754,Residential,Smart,Center,0
C10208,2022-07-09,29.513860325950912,49.270790488926366,Residential,Analog,Center,0
C10171,2021-10-12,22.057655695963184,38.08648354394478,Residential,Smart,Center,0
C10187,2021-12-11,16.089643633340703,29.134465450011056,Residential,Analog,Irbid_South,0
C10337,2018-05-01,11.379840395002086,22.06976059250313,Residential,Analog,Irbid_West,0
C10008,2022-02-09,19.578583989920887,34.36787598488133,Residential,Smart,Irbid_North,0
C10363,2022-01-10,10.624657184532744,20.936985776799116,Residential,Digital,Irbid_South,0
C10440,2019-08-24,17.24292108105048,30.864381621575717,Residential,Digital,Irbid_West,0
C10374,2020-10-17,13.501420823670665,25.252131235506,Residential,Analog,Irbid_West,0
C10401,2022-09-07,15.003332825127456,27.504999237691184,Residential,Analog,Center,0
C10485,2021-12-11,17.070645256566394,30.60596788484959,Residential,Digital,Irbid_West,0
C10266,2021-12-11,8.237173855543572,17.355760783315358,Residential,Smart,Irbid_South,0
C10313,2022-11-06,24.822011687150646,42.23301753072597,Residential,Digital,Center,0
C10206,2022-11-06,25.733909666607577,43.60086449991137,Residential,Smart,Irbid_South,0
C10101,2018-06-30,18.56136329727717,32.84204494591575,Residential,Analog,Center,0
C10340,2018-08-29,36.824457485261746,60.23668622789262,Residential,Analog,Irbid_South,0
C10479,2018-12-27,23.908372906345235,40.86255935951785,Residential,Digital,Center,0
C10297,2020-11-16,33.60629947112828,55.40944920669242,Residential,Analog,Irbid_South,0
C10282,2018-07-30,20.351475523271503,35.527213284907255,Residential,Analog,Irbid_East,0
C10464,2022-01-10,22.473168933563677,38.70975340034552,Residential,Digital,Irbid_West,0
C10490,2020-02-20,8.013622180600981,17.02043327090147,Residential,Smart,Center,0
C10369,2020-01-21,11.730808741221058,22.596213111831588,Residential,Digital,Irbid_West,0
C10430,2022-07-09,20.429193502577952,35.643790253866925,Residential,Analog,Irbid_South,0
C10421,2022-02-09,79.35206360416521,124.02809540624781,Commercial,Analog,Center,0
C10157,2018-01-01,13.126547533796073,24.68982130069411,Residential,Digital,Center,0
C10144,2018-06-30,222.76216164965263,339.14324247447894,Industrial,Analog,Center,0
C10322,2021-12-11,16.279463544871508,29.419195317307263,Residential,Analog,Center,0
C10440,2018-05-31,15.769587296953102,28.65438094542965,Residential,Digital,Irbid_West,0
C10197,2021-04-15,34.43400543019014,56.65100814528521,Residential,Digital,Irbid_North,0
C10293,2020-05-20,18.60821944041502,32.912329160622534,Residential,Digital,Irbid_South,0
C10314,2018-10-28,49.05113769954834,78.57670654932251,Commercial,Analog,Irbid_South,0
C10476,2018-07-30,47.48165955118612,76.22248932677918,Residential,Analog,Irbid_South,0
C10342,2020-04-20,336.0842897818191,509.1264346727287,Industrial,Digital,Center,0
C10234,2019-07-25,18.325187494034147,32.48778124105122,Residential,Analog,Center,0
C10264,2019-11-22,24.730896459484743,42.09634468922712,Residential,Analog,Irbid_East,0
C10160,2018-05-31,12.196071291344666,23.294106937017,Residential,Digital,Irbid_North,0
C10003,2022-08-08,28.5050291010369,47.75754365155535,Residential,Analog,Irbid_West,0
C10261,2018-04-01,87.78463691703277,136.67695537554914,Commercial,Analog,Irbid_North,0
C10192,2021-07-14,64.91500985106703,102.37251477660054,Commercial,Smart,Irbid_North,0
C10122,2019-03-27,11.276661378641574,21.91499206796236,Residential,Analog,Center,0
C10407,2021-09-12,33.90246359980738,55.85369539971107,Residential,Analog,Irbid_South,0
C10028,2018-04-01,283.72578950893444,430.58868426340166,Industrial,Analog,Irbid_East,0
C10021,2020-12-16,29.657338565614285,49.48600784842143,Commercial,Digital,Irbid_North,0
C10106,2020-11-16,26.584167323489844,44.87625098523476,Residential,Digital,Irbid_East,0
C10038,2019-02-25,34.48185059253273,56.72277588879909,Commercial,Analog,Irbid_West,0
C10499,2019-05-26,37.89022910616695,61.83534365925043,Residential,Analog,Irbid_West,0
C10086,2022-04-10,,108.06211949888717,Commercial,Analog,Irbid_East,0
C10096,2019-06-25,20.778436273994444,36.167654410991666,Residential,Analog,Center,0
C10287,2018-01-31,17.091640643397728,30.637460965096594,Residential,Smart,Irbid_East,0
C10067,2021-08-13,28.621651454444812,47.93247718166722,Residential,Analog,Center,0
C10475,2019-11-22,19.08622984256758,33.62934476385137,Residential,Digital,Irbid_East,0
C10040,2022-06-09,16.989373552205667,30.4840603283085,Residential,Analog,Center,0
C10499,2018-09-28,33.65155079663608,55.47732619495412,Residential,Analog,Irbid_West,0
C10443,2019-09-23,22.301279142302786,38.45191871345418,Residential,Analog,Irbid_East,0
C10099,2021-02-14,20.521320436522984,35.781980654784476,Residential,Analog,Center,0
C10204,2018-08-29,23.793098748016543,40.68964812202481,Residential,Analog,Irbid_East,0
C10437,2018-05-01,81.5377964504796,127.3066946757194,Commercial,Digital,Irbid_South,0
C10097,2018-09-28,22.810415300501656,39.21562295075248,Residential,Analog,Center,0
C10041,2020-12-16,,29.524317470187505,Residential,Digital,Irbid_East,0
C10460,2020-03-21,25.1398167176236,42.7097250764354,Residential,Analog,Irbid_West,0
C10362,2022-09-07,83.44612055706219,130.1691808355933,Commercial,Analog,Irbid_North,0
C10406,2018-01-31,119.42000941658247,22.913001412487368,Residential,Smart,Irbid_South,0
C10334,2022-08-08,,45.42782769560455,Residential,Analog,Irbid_West,0
C10063,2020-02-20,54.52490820299759,86.78736230449638,Commercial,Digital,Irbid_South,0
C10165,2020-07-19,33.76636702013938,55.64955053020907,Residential,Analog,Irbid_West,0
C10178,2021-10-12,23.70714526989792,40.56071790484688,Residential,Smart,Center,0
C10130,2020-08-18,67.30716652634442,105.96074978951663,Commercial,Analog,Center,0
C10023,2018-07-30,43.16385972221384,69.74578958332077,Residential,Digital,Center,0
C10196,2020-05-20,385.9970380705062,583.9955571057593,Industrial,Analog,Irbid_North,0
C10111,2019-01-26,6.852344849711637,15.278517274567456,Residential,Digital,Center,1
C10130,2022-08-08,66.96355841088982,105.44533761633473,Commercial,Analog,Center,0
C10096,2020-11-16,14.843220981366638,27.264831472049956,Residential,Analog,Center,0
C10499,2019-04-26,28.891202515004817,48.336803772507224,Residential,Analog,Irbid_West,0
C10055,2020-12-16,23.848506147471504,40.77275922120725,Residential,Analog,Irbid_South,0
C10046,2021-10-12,15.204027042784437,27.806040564176655,Residential,Analog,Irbid_South,0
C10470,2019-06-25,299.5753512927974,454.36302693919606,Industrial,Digital,Irbid_East,0
C10139,2019-02-25,48.14165633841261,77.21248450761891,Commercial,Digital,Center,0
C10135,2021-07-14,46.074810767951526,74.11221615192729,Residential,Digital,Irbid_North,0
C10391,2020-03-21,57.44942524650272,91.17413786975408,Commercial,Digital,Irbid_West,1
C10165,2019-01-26,16.010147050947754,29.015220576421633,Residential,Analog,Irbid_West,0
C10277,2018-01-01,16.018668584694137,29.028002877041203,Residential,Smart,Irbid_North,0
C10314,2022-01-10,,51.439429118223636,Commercial,Analog,Irbid_South,0
C10062,2019-02-25,20.070330498828906,35.10549574824336,Residential,Analog,Irbid_South,0
C10433,2022-02-09,7.388234908776289,16.082352363164432,Residential,Analog,Irbid_North,0
C10134,2020-07-19,38.43410111168442,62.651151667526634,Residential,Analog,Irbid_North,0
C10250,2020-12-16,12.85354029577979,24.280310443669684,Residential,Analog,Irbid_West,0
C10065,2020-01-21,12.134051346342849,23.201077019514273,Residential,Analog,Irbid_North,0
C10322,2021-05-15,28.713022543815505,48.06953381572326,Residential,Analog,Center,0
C10192,2018-05-31,62.03991566662025,98.05987349993038,Commercial,Smart,Irbid_North,0
C10165,2021-10-12,21.617669745819644,37.42650461872947,Residential,Analog,Irbid_West,0
C10226,2018-06-30,,104.9925003183871,Commercial,Smart,Irbid_South,0
C10087,2018-01-31,30.862378206762745,51.29356731014412,Commercial,Analog,Center,0
C10500,2019-06-25,28.35190443164583,47.527856647468745,Residential,Analog,Irbid_South,0
C10393,2019-09-23,33.30593625657835,54.95890438486752,Residential,Digital,Irbid_North,0
C10091,2021-08-13,41.14682811891143,66.72024217836714,Residential,Analog,Irbid_East,0
C10392,2020-08-18,97.70502444707512,151.55753667061268,Commercial,Analog,Irbid_West,0
C10005,2020-04-20,11.714846770460253,22.57227015569038,Residential,Digital,Irbid_East,0
C10009,2021-02-14,16.801649067187014,30.20247360078052,Residential,Analog,Irbid_West,0
C10120,2019-07-25,19.59730649909136,34.39595974863704,Residential,Analog,Irbid_East,1
C10460,2020-04-20,,45.97104828771056,Residential,Analog,Irbid_West,0
C10227,2022-01-10,12.428613251049775,23.642919876574663,Residential,Digital,Irbid_North,0
C10107,2018-01-01,8.096148842493982,17.144223263740972,Residential,Analog,Irbid_North,0
C10206,2019-10-23,29.735554023654338,49.6033310354815,Residential,Smart,Irbid_South,0
C10346,2022-10-07,10.94071761788615,21.411076426829226,Residential,Digital,Irbid_West,0
C10170,2022-11-06,20.315186850179316,35.472780275268974,Residential,Analog,Irbid_North,0
C10040,2019-06-25,13.72391634450011,25.585874516750163,Residential,Analog,Center,0
C10101,2019-11-22,12.878270084955796,24.317405127433695,Residential,Analog,Center,0
C10123,2019-10-23,17.47553465796203,31.213301986943044,Residential,Analog,Irbid_West,0
C10246,2022-02-09,12.158871308963958,23.238306963445936,Residential,Analog,Center,0
C10500,2022-09-07,29.812222889014848,49.71833433352227,Residential,Analog,Irbid_South,0
C10439,2020-09-17,38.88058239640269,63.32087359460403,Residential,Analog,Irbid_North,0
C10016,2021-01-15,0.0,5.0,Residential,Analog,Irbid_South,1
C10212,2019-12-22,11.008056461754625,21.512084692631937,Residential,Digital,Irbid_East,0
C10368,2020-02-20,17.024665367587588,30.53699805138138,Residential,Digital,Irbid_North,0
C10175,2019-09-23,97.14405120821701,150.71607681232553,Commercial,Analog,Irbid_West,1
C10058,2021-03-16,54.716973183077265,87.0754597746159,Residential,Digital,Irbid_South,1
C10421,2019-12-22,66.79086815736324,105.18630223604485,Commercial,Analog,Center,0
C10317,2021-08-13,34.00730924786972,56.01096387180458,Residential,Smart,Center,0
C10083,2021-09-12,26.74960236976851,45.124403554652766,Residential,Analog,Center,0
C10293,2021-03-16,11.682438119792689,22.52365717968903,Residential,Digital,Irbid_South,0
C10282,2018-10-28,18.004569867531508,32.006854801297266,Residential,Analog,Irbid_East,0
C10047,2019-02-25,7.835141365195254,16.75271204779288,Residential,Digital,Irbid_South,0
C10005,2020-03-21,11.522373991382402,22.283560987073603,Residential,Digital,Irbid_East,0
C10383,2021-12-11,31.36072587769752,52.04108881654628,Commercial,Analog,Center,0
C10052,2022-11-06,16.71165904466964,30.06748856700446,Residential,Analog,Irbid_East,0
C10141,2019-08-24,14.526832845123147,26.79024926768472,Residential,Digital,Irbid_South,1
C10312,2018-05-01,14.576591942962086,26.86488791444313,Residential,Analog,Irbid_South,0
C10021,2018-10-28,37.3983281182399,61.097492177359854,Commercial,Digital,Irbid_North,0
C10445,2021-01-15,8.09197022072891,17.137955331093366,Residential,Smart,Irbid_East,0
C10019,2018-05-31,15.438020300255191,28.157030450382788,Residential,Analog,Irbid_East,0
C10142,2020-11-16,13.176311226293585,24.764466839440377,Residential,Digital,Irbid_East,0
C10013,2019-08-24,59.07551238135816,93.61326857203724,Commercial,Analog,Irbid_West,1
C10160,2022-07-09,16.15328904045566,29.22993356068349,Residential,Digital,Irbid_North,0
C10104,2021-02-14,19.432121763558182,34.14818264533727,Residential,Analog,Center,0
C10148,2020-08-18,385.8809305716721,583.8213958575082,Industrial,Analog,Irbid_West,0
C10051,2020-12-16,22.557196224161693,38.83579433624254,Residential,Digital,Center,0
C10491,2018-01-01,9.683695921905798,19.5255438828587,Residential,Analog,Irbid_South,1
C10412,2018-08-29,30.725719183146794,51.08857877472019,Residential,Analog,Irbid_South,0
C10289,2020-02-20,13.609906956358952,25.414860434538426,Residential,Analog,Irbid_South,0
C10364,2019-11-22,16.040173802923583,29.060260704385374,Residential,Analog,Irbid_East,0
C10422,2022-04-10,33.11877254369136,54.67815881553703,Residential,Digital,Irbid_North,0
C10193,2022-03-11,26.72838889687,45.092583345305,Residential,Smart,Irbid_West,0
C10367,2019-06-25,193.92709200978152,295.8906380146723,Industrial,Analog,Irbid_South,1
C10339,2021-06-14,18.217149415986974,32.325724123980464,Residential,Analog,Irbid_West,0
C10030,2020-05-20,73.15236198844265,114.72854298266398,Commercial,Analog,Irbid_North,0
C10439,2018-06-30,35.93631062003281,58.90446593004922,Residential,Analog,Irbid_North,0
C10062,2021-12-11,14.895726159346491,27.343589239019735,Residential,Analog,Irbid_South,0
C10291,2018-05-31,33.03993091236905,54.55989636855358,Residential,Smart,Irbid_North,0
C10390,2019-11-22,13.195837206854026,24.79375581028104,Residential,Digital,Irbid_North,0
C10112,2019-07-25,39.985413569807925,64.97812035471189,Residential,Digital,Irbid_South,1
C10128,2018-06-30,21.603590354224814,37.40538553133722,Residential,Analog,Irbid_North,0
C10354,2022-07-09,65.30676549862794,102.9601482479419,Commercial,Digital,Irbid_East,0
C10247,2022-06-09,16.422242434003813,29.63336365100572,Residential,Analog,Irbid_North,0
C10025,2022-11-06,21.152412805150174,36.72861920772526,Residential,Smart,Irbid_East,0
C10060,2019-10-23,14.36174325817383,26.542614887260743,Residential,Digital,Irbid_South,0
C10111,2022-11-06,0.5544913286873109,5.831736993030966,Residential,Digital,Center,1
C10003,2018-10-28,20.25607818121606,35.384117271824095,Residential,Analog,Irbid_West,0
C10292,2021-08-13,24.978793404449945,42.46819010667492,Residential,Analog,Irbid_South,0
C10191,2022-03-11,25.095439713388927,42.64315957008339,Residential,Digital,Irbid_South,0
C10054,2021-04-15,22.44523786120868,38.667856791813016,Residential,Analog,Irbid_West,0
C10082,2019-08-24,1.5644315164734808,7.346647274710222,Residential,Analog,Center,1
C10199,2020-08-18,39.51740828003656,64.27611242005484,Residential,Analog,Irbid_West,0
C10082,2022-10-07,1.2136279097476845,6.820441864621527,Residential,Analog,Center,1
C10020,2020-12-16,43.12852831393545,69.69279247090317,Commercial,Analog,Irbid_West,0
C10094,2018-03-02,21.591246641200392,37.386869961800585,Residential,Analog,Center,0
C10424,2018-01-31,16.638207130213885,29.957310695320828,Residential,Smart,Irbid_South,0
C10202,2022-08-08,21.882778908786968,37.82416836318045,Residential,Digital,Irbid_North,0
C10031,2020-01-21,12.127440793422778,23.191161190134167,Residential,Analog,Center,0
C10190,2020-05-20,29.95986550120386,49.93979825180579,Residential,Analog,Irbid_North,0
C10311,2019-08-24,26.643838085726614,44.96575712858992,Residential,Analog,Irbid_North,0
C10267,2018-08-29,121.66057824668812,187.49086737003216,Commercial,Digital,Irbid_North,0
C10262,2019-04-26,85.26276699257791,132.89415048886687,Commercial,Digital,Irbid_North,0
C10296,2018-07-30,36.60261413956297,59.903921209344446,Residential,Analog,Irbid_South,0
C10003,2021-04-15,23.145893468738144,39.71884020310722,Residential,Analog,Irbid_West,0
C10302,2020-08-18,0.0,5.0,Residential,Digital,Irbid_East,1
C10344,2022-09-07,20.159029088639457,35.238543632959185,Residential,Analog,Center,0
C10214,2019-02-25,,31.108080930394443,Residential,Analog,Irbid_West,0
C10389,2022-08-08,6.522297622310765,14.783446433466146,Residential,Analog,Irbid_North,1
C10097,2018-06-30,22.654213101268006,38.98131965190201,Residential,Analog,Center,0
C10408,2019-11-22,20.429006891448026,35.64351033717204,Residential,Analog,Irbid_South,0
C10296,2022-06-09,36.32203648091944,59.483054721379155,Residential,Analog,Irbid_South,0
C10029,2020-03-21,11.672095950117324,22.508143925175986,Residential,Analog,Irbid_East,0
C10037,2022-08-08,19.35713743676621,34.03570615514931,Residential,Digital,Irbid_West,0
C10106,2020-05-20,31.013574128126127,51.52036119218919,Residential,Digital,Irbid_East,0
C10050,2022-07-09,-7.496489277392321,5.0,Residential,Digital,Irbid_West,1
C10394,2022-10-07,36.96552126227747,60.44828189341621,Residential,Analog,Irbid_East,0
C10282,2018-01-01,9.68338099081535,19.525071486223023,Residential,Analog,Irbid_East,0
C10007,2021-02-14,10.0505806814853,20.07587102222795,Residential,Smart,Center,0
C10221,2021-07-14,24.541767206928355,41.81265081039253,Residential,Analog,Irbid_West,0
C10233,2019-11-22,22.709669147036973,39.06450372055546,Residential,Digital,Irbid_South,0
C10343,2020-11-16,11.625597714631173,22.43839657194676,Residential,Analog,Irbid_West,0
C10184,2018-07-30,69.11774051901533,108.67661077852298,Commercial,Analog,Irbid_East,1
C10279,2018-01-01,31.7076208783665,52.561431317549754,Commercial,Digital,Irbid_South,0
C10285,2020-04-20,44.91561711691487,72.37342567537232,Commercial,Analog,Irbid_West,0
C10350,2019-10-23,12.611934371984443,23.917901557976663,Residential,Digital,Irbid_North,0
C10112,2022-05-10,23.45030739787541,40.175461096813116,Residential,Digital,Irbid_South,1
C10066,2021-04-15,28.596681609653135,47.895022414479705,Residential,Digital,Irbid_East,0
C10441,2021-11-11,21.11510256257824,36.67265384386736,Residential,Analog,Irbid_South,0
C10346,2020-01-21,6.4688216275305015,14.703232441295752,Residential,Digital,Irbid_West,0
C10216,2021-07-14,27.50236666585977,46.25354999878966,Residential,Digital,Irbid_North,0
C10238,2022-11-06,237.68356552750967,361.5253482912645,Industrial,Analog,Center,0
C10364,2022-03-11,18.245503851004678,32.36825577650701,Residential,Analog,Irbid_East,0
C10462,2018-03-02,21.429491337871955,37.144237006807934,Residential,Analog,Center,0
C10335,2019-09-23,33.504327341011624,55.25649101151744,Residential,Analog,Irbid_South,0
C10424,2020-12-16,20.28548537502071,35.42822806253106,Residential,Smart,Irbid_South,0
C10316,2018-09-28,30.140485647801366,50.21072847170205,Residential,Analog,Irbid_North,0
C10327,2020-04-20,11.626782175976725,22.440173263965086,Residential,Digital,Irbid_North,0
C10100,2018-04-01,32.24145722540472,53.36218583810708,Residential,Smart,Irbid_North,0
C10452,2021-02-14,22.777189020179495,39.165783530269245,Residential,Digital,Irbid_West,0
C10232,2019-12-22,19.383507521542825,34.07526128231424,Residential,Digital,Irbid_West,0
C10277,2020-11-16,23.119521423091456,39.679282134637184,Residential,Smart,Irbid_North,0
C10152,2020-01-21,,20.111885104003605,Residential,Analog,Irbid_East,0
C10008,2020-05-20,29.6505461303695,49.47581919555425,Residential,Smart,Irbid_North,0
C10288,2019-12-22,27.91515685692233,46.8727352853835,Residential,Smart,Irbid_West,1
C10322,2022-06-09,34.2221729575784,56.3332594363676,Residential,Analog,Center,0
C10301,2018-10-28,71.23636063249495,111.85454094874243,Commercial,Digital,Irbid_North,0
C10403,2021-07-14,41.38004470750548,67.07006706125823,Residential,Digital,Irbid_North,0
C10317,2021-03-16,20.918204768502143,36.37730715275322,Residential,Smart,Center,0
C10359,2020-05-20,31.119929272838213,51.679893909257316,Residential,Analog,Irbid_North,0
C10331,2018-09-28,16.867092296569155,30.300638444853732,Residential,Analog,Irbid_East,0
C10263,2018-05-01,31.7901384231106,52.6852076346659,Residential,Digital,Irbid_North,0
C10146,2020-03-21,10.888567140936562,21.332850711404845,Residential,Digital,Irbid_South,0
C10328,2019-07-25,36.51952965625238,59.77929448437857,Residential,Analog,Irbid_East,1
C10111,2018-06-30,14.265482095416319,26.39822314312448,Residential,Digital,Center,1
C10497,2018-04-01,17.040994649504004,30.561491974256008,Residential,Analog,Irbid_North,0
C10109,2021-05-15,14.017992751700394,26.026989127550593,Residential,Digital,Irbid_West,0
C10449,2018-03-02,186.4431331561312,284.6646997341968,Industrial,Smart,Center,0
C10007,2018-06-30,16.857090074410614,30.28563511161592,Residential,Smart,Center,0
C10131,2018-07-30,110.4267761442734,170.6401642164101,Commercial,Analog,Irbid_West,0
C10286,2021-11-11,12.895144960312804,24.342717440469205,Residential,Analog,Irbid_West,0
C10126,2022-11-06,44.17426271662255,5.546554007233058,Commercial,Analog,Irbid_West,1
C10199,2022-07-09,47.26186547916308,75.89279821874462,Residential,Analog,Irbid_West,0
C10370,2022-10-07,17.64152858525739,31.462292877886085,Residential,Digital,Irbid_West,0
C10221,2020-11-16,14.526322807399248,26.789484211098873,Residential,Analog,Irbid_West,0
C10032,2020-06-19,34.02298016287947,56.03447024431921,Residential,Digital,Irbid_South,0
C10086,2020-10-17,70.86132245757942,111.29198368636912,Commercial,Analog,Irbid_East,0
C10087,2021-07-14,84.08157521466569,131.12236282199854,Commercial,Analog,Center,0
C10445,2019-04-26,16.011357296210683,29.017035944316024,Residential,Smart,Irbid_East,0
C10483,2018-08-29,29.031004538240214,48.54650680736032,Residential,Digital,Irbid_North,0
C10216,2019-08-24,29.148149978166707,48.72222496725006,Residential,Digital,Irbid_North,0
C10100,2020-02-20,24.947215291507554,42.420822937261335,Residential,Smart,Irbid_North,0
C10416,2022-07-09,33.10988333642416,54.66482500463624,Residential,Analog,Irbid_North,0
C10330,2019-02-25,43.6229008208947,70.43435123134205,Commercial,Digital,Irbid_North,0
C10127,2019-11-22,18.98329277581119,33.47493916371678,Residential,Analog,Irbid_West,0
C10349,2019-11-22,83.93467971061062,130.90201956591594,Commercial,Digital,Irbid_South,0
C10029,2018-08-29,19.867090241072628,34.80063536160894,Residential,Analog,Irbid_East,0
C10112,2019-01-26,18.59884138284728,32.89826207427092,Residential,Digital,Irbid_South,1
C10381,2021-03-16,29.877571341079538,49.8163570116193,Residential,Analog,Irbid_East,0
C10351,2019-09-23,34.86880231725419,57.30320347588129,Residential,Smart,Irbid_West,0
C10072,2020-08-18,90.9649741853727,141.44746127805905,Residential,Analog,Irbid_West,1
C10077,2022-06-09,30.88725695459706,51.33088543189559,Residential,Digital,Irbid_West,0
C10235,2020-07-19,123.82047330985002,190.73070996477503,Commercial,Digital,Center,0
C10404,2018-07-30,81.47535901942008,127.21303852913013,Commercial,Smart,Irbid_South,0
C10203,2018-05-31,23.293295002527724,39.939942503791585,Residential,Digital,Irbid_South,0
C10387,2021-09-12,42.13676944599449,68.20515416899173,Commercial,Analog,Irbid_East,0
C10120,2018-09-28,16.504461901104808,29.756692851657213,Residential,Analog,Irbid_East,1
C10178,2019-09-23,30.69037165940582,51.035557489108726,Residential,Smart,Center,0
C10248,2019-12-22,22.493069741631892,38.739604612447835,Residential,Digital,Irbid_East,0
C10421,2022-08-08,109.64303504715735,169.46455257073603,Commercial,Analog,Center,0
C10449,2020-03-21,198.5449360608443,302.81740409126644,Industrial,Smart,Center,0
C10081,2019-10-23,14.089365956780433,26.13404893517065,Residential,Smart,Irbid_East,0
C10420,2020-06-19,21.753087677406626,37.62963151610994,Residential,Analog,Irbid_West,0
C10498,2020-12-16,21.818002544579716,37.727003816869576,Residential,Digital,Irbid_East,0
C10008,2020-10-17,24.60777772156719,41.91166658235078,Residential,Smart,Irbid_North,0
C10171,2019-03-27,17.063742473868253,30.59561371080238,Residential,Smart,Center,0
C10460,2019-09-23,37.667782877978894,61.50167431696834,Residential,Analog,Irbid_West,0
C10116,2022-10-07,27.82204784010033,46.733071760150494,Residential,Analog,Irbid_East,0
C10003,2021-08-13,23.698265021997344,40.547397532996015,Residential,Analog,Irbid_West,0
C10201,2021-08-13,74.57815316953003,116.86722975429504,Commercial,Analog,Irbid_North,0
C10113,2019-08-24,28.04077819752974,47.06116729629461,Residential,Digital,Irbid_West,1
C10004,2018-03-02,31.393499675364467,52.0902495130467,Residential,Analog,Center,1
C10389,2021-10-12,1.8510638830098758,7.776595824514814,Residential,Analog,Irbid_North,1
C10332,2022-11-06,10.886053263979562,21.329079895969343,Residential,Digital,Irbid_West,0
C10472,2021-04-15,44.53375077916857,71.80062616875286,Commercial,Analog,Irbid_South,0
C10248,2021-06-14,43.49592437971388,70.24388656957082,Residential,Digital,Irbid_East,0
C10054,2018-04-01,20.04059724408432,35.06089586612648,Residential,Analog,Irbid_West,0
C10491,2019-10-23,19.858246805015636,34.78737020752345,Residential,Analog,Irbid_South,1
C10139,2018-11-27,50.187054267151446,80.28058140072717,Commercial,Digital,Center,0
C10470,2022-01-10,141.5744626692235,217.36169400383523,Industrial,Digital,Irbid_East,0
C10268,2019-04-26,11.947518628235636,22.921277942353456,Residential,Digital,Irbid_East,0
C10063,2019-10-23,79.67019323447244,124.50528985170865,Commercial,Digital,Irbid_South,0
C10106,2022-08-08,38.31854601520442,62.47781902280663,Residential,Digital,Irbid_East,0
C10178,2021-07-14,30.609613041811276,50.914419562716915,Residential,Smart,Center,0
C10287,2019-09-23,30.04996910157329,50.07495365235994,Residential,Smart,Irbid_East,0
C10151,2020-01-21,19.6761712285054,34.5142568427581,Residential,Analog,Irbid_South,0
C10132,2018-03-02,20.01537910336315,35.023068655044725,Residential,Analog,Irbid_North,0
C10080,2021-11-11,,5.036051333691613,Residential,Analog,Irbid_South,1
